date,postal_code,district,no2,pm10,aqi
2025-05-02,10787,Charlottenburg-Wilmersdorf,28.5,17.0,26
2025-05-02,10787,Charlottenburg-Wilmersdorf,19.7,25.0,25
2025-05-02,10789,Charlottenburg-Wilmersdorf,19.4,19.8,22
2025-05-02,10789,Charlottenburg-Wilmersdorf,29.9,22.2,30
2025-05-02,10823,Tempelhof-Schöneberg,19.2,21.8,23
2025-05-02,10825,Charlottenburg-Wilmersdorf,32.0,20.7,30
2025-05-02,10825,Charlottenburg-Wilmersdorf,30.0,25.0,31
2025-05-02,10827,Tempelhof-Schöneberg,19.4,17.2,21
2025-05-02,10829,Tempelhof-Schöneberg,19.4,19.2,22
2025-05-02,10961,Friedrichshain-Kreuzberg,34.8,16.3,30
2025-05-02,10963,Friedrichshain-Kreuzberg,24.4,16.8,24
2025-05-02,10963,Friedrichshain-Kreuzberg,24.3,22.1,26
2025-05-02,10965,Friedrichshain-Kreuzberg,31.8,15.0,27
2025-05-02,10965,Friedrichshain-Kreuzberg,34.1,23.9,33
2025-05-02,10965,Friedrichshain-Kreuzberg,34.8,21.3,32
2025-05-02,10967,Friedrichshain-Kreuzberg,30.8,19.4,29
2025-05-02,10967,Friedrichshain-Kreuzberg,24.4,18.3,24
2025-05-02,10969,Friedrichshain-Kreuzberg,19.4,16.3,20
2025-05-02,10969,Friedrichshain-Kreuzberg,31.2,24.2,32
2025-05-02,10997,Friedrichshain-Kreuzberg,27.5,22.1,28
2025-05-02,10997,Friedrichshain-Kreuzberg,25.2,18.4,25
2025-05-02,10997,Friedrichshain-Kreuzberg,33.4,15.7,29
2025-05-02,10999,Friedrichshain-Kreuzberg,19.9,18.3,22
2025-05-02,10999,Friedrichshain-Kreuzberg,26.4,16.8,25
2025-05-02,10999,Friedrichshain-Kreuzberg,18.2,22.9,23
2025-05-02,10999,Friedrichshain-Kreuzberg,26.0,22.2,27
2025-05-02,12043,Neukölln,19.0,20.0,22
2025-05-02,12045,Neukölln,20.0,23.9,24
2025-05-02,12047,Friedrichshain-Kreuzberg,20.0,16.8,21
2025-05-02,12047,Friedrichshain-Kreuzberg,29.0,19.5,28
2025-05-02,12049,Neukölln,30.7,22.1,30
2025-05-02,12049,Neukölln,27.9,15.7,25
2025-05-02,12051,Neukölln,34.4,18.7,31
2025-05-02,12051,Neukölln,24.4,20.7,26
2025-05-02,12053,Neukölln,22.9,18.7,24
2025-05-02,12055,Neukölln,32.8,19.8,30
2025-05-02,12057,Neukölln,21.8,21.1,24
2025-05-02,12057,Neukölln,34.4,18.7,31
2025-05-02,12059,Friedrichshain-Kreuzberg,18.2,16.1,19
2025-05-02,12059,Friedrichshain-Kreuzberg,34.5,16.4,30
2025-05-02,12059,Friedrichshain-Kreuzberg,18.7,20.3,22
2025-05-02,12099,Neukölln,33.1,16.7,29
2025-05-02,12099,Neukölln,27.0,23.9,29
2025-05-02,12101,Friedrichshain-Kreuzberg,34.9,23.3,33
2025-05-02,12101,Friedrichshain-Kreuzberg,19.3,18.5,21
2025-05-02,12103,Tempelhof-Schöneberg,27.4,23.3,29
2025-05-02,12105,Steglitz-Zehlendorf,34.5,20.3,32
2025-05-02,12105,Steglitz-Zehlendorf,26.9,16.6,25
2025-05-02,12107,Neukölln,28.7,21.1,29
2025-05-02,12107,Neukölln,29.8,21.8,30
2025-05-02,12107,Neukölln,25.7,15.8,24
2025-05-02,12109,Neukölln,28.7,18.1,27
2025-05-02,12109,Neukölln,27.9,15.1,25
2025-05-02,12157,Steglitz-Zehlendorf,33.3,18.2,30
2025-05-02,12157,Steglitz-Zehlendorf,18.8,18.4,21
2025-05-02,12159,Charlottenburg-Wilmersdorf,22.8,21.3,25
2025-05-02,12159,Charlottenburg-Wilmersdorf,34.2,17.0,30
2025-05-02,12161,Charlottenburg-Wilmersdorf,33.1,15.3,28
2025-05-02,12161,Charlottenburg-Wilmersdorf,25.7,18.2,25
2025-05-02,12161,Charlottenburg-Wilmersdorf,28.5,23.3,29
2025-05-02,12163,Steglitz-Zehlendorf,22.7,19.0,24
2025-05-02,12163,Steglitz-Zehlendorf,21.2,19.2,23
2025-05-02,12165,Steglitz-Zehlendorf,25.9,19.7,26
2025-05-02,12167,Steglitz-Zehlendorf,24.0,22.5,26
2025-05-02,12169,Steglitz-Zehlendorf,27.9,19.8,27
2025-05-02,12169,Steglitz-Zehlendorf,19.3,15.9,20
2025-05-02,12203,Steglitz-Zehlendorf,34.6,17.1,30
2025-05-02,12205,Steglitz-Zehlendorf,34.8,16.9,30
2025-05-02,12207,Steglitz-Zehlendorf,29.9,20.1,29
2025-05-02,12209,Steglitz-Zehlendorf,27.1,15.3,25
2025-05-02,12209,Steglitz-Zehlendorf,23.3,17.8,23
2025-05-02,12247,Steglitz-Zehlendorf,31.8,21.1,30
2025-05-02,12247,Steglitz-Zehlendorf,29.6,18.5,28
2025-05-02,12249,Steglitz-Zehlendorf,20.8,22.1,24
2025-05-02,12249,Steglitz-Zehlendorf,33.5,18.9,30
2025-05-02,12277,Steglitz-Zehlendorf,32.0,24.8,32
2025-05-02,12277,Steglitz-Zehlendorf,34.1,24.7,34
2025-05-02,12279,Steglitz-Zehlendorf,30.3,23.0,30
2025-05-02,12279,Steglitz-Zehlendorf,28.4,24.5,30
2025-05-02,12305,Neukölln,25.1,17.0,24
2025-05-02,12305,Neukölln,33.9,22.5,32
2025-05-02,12307,Tempelhof-Schöneberg,32.7,18.2,30
2025-05-02,12309,Tempelhof-Schöneberg,18.8,22.3,23
2025-05-02,12347,Neukölln,18.4,18.7,21
2025-05-02,12347,Neukölln,24.4,17.9,24
2025-05-02,12349,Neukölln,31.8,24.6,32
2025-05-02,12349,Neukölln,34.8,17.1,30
2025-05-02,12351,Neukölln,20.6,22.6,24
2025-05-02,12353,Neukölln,28.1,21.7,28
2025-05-02,12355,Neukölln,24.5,18.0,24
2025-05-02,12355,Neukölln,34.5,19.6,31
2025-05-02,12357,Neukölln,32.3,16.4,28
2025-05-02,12357,Neukölln,32.3,24.2,32
2025-05-02,12359,Neukölln,26.0,24.7,29
2025-05-02,12359,Neukölln,25.1,22.3,27
2025-05-02,12435,Friedrichshain-Kreuzberg,22.6,23.5,26
2025-05-02,12435,Friedrichshain-Kreuzberg,19.0,15.8,20
2025-05-02,12435,Friedrichshain-Kreuzberg,32.7,18.8,30
2025-05-02,12437,Neukölln,31.8,18.3,29
2025-05-02,12437,Neukölln,35.0,20.6,32
2025-05-02,12459,Lichtenberg,34.9,16.8,30
2025-05-02,12459,Lichtenberg,27.4,20.6,27
2025-05-02,12459,Lichtenberg,31.1,21.5,30
2025-05-02,12487,Neukölln,34.1,16.3,29
2025-05-02,12487,Neukölln,32.4,16.3,28
2025-05-02,12489,Neukölln,22.2,15.4,22
2025-05-02,12489,Neukölln,25.7,22.6,27
2025-05-02,12524,Neukölln,20.2,18.3,22
2025-05-02,12524,Neukölln,34.2,17.3,30
2025-05-02,12526,Treptow-Köpenick,28.3,22.8,29
2025-05-02,12527,Treptow-Köpenick,21.9,16.4,22
2025-05-02,12555,Marzahn-Hellersdorf,29.4,19.3,28
2025-05-02,12555,Marzahn-Hellersdorf,28.5,22.4,29
2025-05-02,12557,Treptow-Köpenick,24.1,20.7,25
2025-05-02,12559,Treptow-Köpenick,19.9,20.5,23
2025-05-02,12587,Treptow-Köpenick,29.4,16.6,27
2025-05-02,12589,Treptow-Köpenick,26.8,16.8,25
2025-05-02,12619,Marzahn-Hellersdorf,31.1,20.8,30
2025-05-02,12621,Marzahn-Hellersdorf,26.8,15.2,24
2025-05-02,12621,Marzahn-Hellersdorf,32.5,23.7,32
2025-05-02,12623,Marzahn-Hellersdorf,27.4,18.5,26
2025-05-02,12623,Marzahn-Hellersdorf,27.5,19.2,27
2025-05-02,12627,Marzahn-Hellersdorf,32.9,17.6,29
2025-05-02,12629,Marzahn-Hellersdorf,24.9,23.8,27
2025-05-02,12679,Marzahn-Hellersdorf,20.3,21.4,23
2025-05-02,12681,Lichtenberg,18.5,19.5,21
2025-05-02,12681,Lichtenberg,30.8,20.9,30
2025-05-02,12683,Lichtenberg,28.5,18.8,27
2025-05-02,12683,Lichtenberg,30.0,19.7,29
2025-05-02,12683,Lichtenberg,21.6,18.6,23
2025-05-02,12685,Marzahn-Hellersdorf,20.3,19.1,22
2025-05-02,12687,Marzahn-Hellersdorf,18.2,18.1,20
2025-05-02,12689,Lichtenberg,24.0,15.8,23
2025-05-02,12689,Lichtenberg,28.0,15.4,25
2025-05-02,13051,Lichtenberg,24.7,16.7,24
2025-05-02,13051,Lichtenberg,25.4,17.5,25
2025-05-02,13053,Lichtenberg,33.4,23.9,33
2025-05-02,13053,Lichtenberg,23.9,21.1,26
2025-05-02,13053,Lichtenberg,26.7,24.6,29
2025-05-02,13055,Lichtenberg,31.3,18.4,29
2025-05-02,13055,Lichtenberg,24.7,19.0,25
2025-05-02,13057,Lichtenberg,28.6,22.2,29
2025-05-02,13057,Lichtenberg,32.7,20.8,31
2025-05-02,13059,Lichtenberg,34.1,20.3,31
2025-05-02,13086,Pankow,20.5,20.8,23
2025-05-02,13088,Lichtenberg,33.8,20.8,32
2025-05-02,13088,Lichtenberg,26.4,22.7,28
2025-05-02,13089,Pankow,22.4,21.7,25
2025-05-02,13125,Pankow,25.8,24.6,28
2025-05-02,13127,Pankow,34.7,24.5,34
2025-05-02,13129,Pankow,26.4,19.2,26
2025-05-02,13156,Pankow,23.6,15.4,22
2025-05-02,13156,Pankow,28.8,15.1,26
2025-05-02,13158,Pankow,22.1,16.2,22
2025-05-02,13158,Pankow,19.3,15.7,20
2025-05-02,13159,Pankow,20.2,18.7,22
2025-05-02,13159,Pankow,20.2,15.5,20
2025-05-02,13187,Mitte,20.6,21.2,23
2025-05-02,13187,Mitte,20.4,16.9,21
2025-05-02,13187,Mitte,28.9,20.1,28
2025-05-02,13189,Pankow,21.1,16.0,21
2025-05-02,13347,Mitte,23.9,23.3,27
2025-05-02,13349,Mitte,33.2,22.8,32
2025-05-02,13349,Mitte,26.1,18.9,26
2025-05-02,13351,Charlottenburg-Wilmersdorf,29.3,24.1,30
2025-05-02,13351,Charlottenburg-Wilmersdorf,20.9,16.9,22
2025-05-02,13353,Charlottenburg-Wilmersdorf,21.3,23.1,25
2025-05-02,13353,Charlottenburg-Wilmersdorf,18.7,20.5,22
2025-05-02,13355,Mitte,20.9,18.3,22
2025-05-02,13357,Mitte,22.7,15.8,22
2025-05-02,13357,Mitte,21.0,16.7,21
2025-05-02,13359,Mitte,19.5,23.6,24
2025-05-02,13359,Mitte,20.1,21.1,23
2025-05-02,13359,Mitte,25.8,17.4,25
2025-05-02,13403,Reinickendorf,21.5,20.0,23
2025-05-02,13405,Charlottenburg-Wilmersdorf,24.2,16.1,23
2025-05-02,13405,Charlottenburg-Wilmersdorf,26.6,16.0,25
2025-05-02,13405,Charlottenburg-Wilmersdorf,29.7,24.1,31
2025-05-02,13407,Mitte,18.7,19.6,21
2025-05-02,13407,Mitte,31.6,18.6,29
2025-05-02,13407,Mitte,28.7,24.5,30
2025-05-02,13409,Mitte,19.4,19.0,22
2025-05-02,13409,Mitte,32.9,18.4,30
2025-05-02,13409,Mitte,33.7,17.7,30
2025-05-02,13435,Reinickendorf,19.0,20.7,22
2025-05-02,13437,Pankow,22.7,20.6,24
2025-05-02,13437,Pankow,31.7,15.2,27
2025-05-02,13439,Pankow,30.7,21.5,30
2025-05-02,13439,Pankow,21.1,22.9,25
2025-05-02,13465,Reinickendorf,21.6,21.2,24
2025-05-02,13467,Reinickendorf,24.3,23.7,27
2025-05-02,13469,Pankow,26.2,17.8,25
2025-05-02,13469,Pankow,28.5,16.9,26
2025-05-02,13503,Reinickendorf,24.3,22.0,26
2025-05-02,13505,Reinickendorf,25.9,16.9,25
2025-05-02,13505,Reinickendorf,30.7,15.9,27
2025-05-02,13507,Reinickendorf,18.6,16.0,20
2025-05-02,13509,Reinickendorf,22.3,22.7,25
2025-05-02,13581,Spandau,30.1,15.3,26
2025-05-02,13583,Spandau,33.2,17.9,30
2025-05-02,13585,Spandau,26.7,16.3,25
2025-05-02,13587,Reinickendorf,27.0,22.5,28
2025-05-02,13587,Reinickendorf,19.8,20.0,22
2025-05-02,13589,Spandau,25.6,17.1,25
2025-05-02,13591,Spandau,27.1,22.5,28
2025-05-02,13593,Spandau,22.1,22.5,25
2025-05-02,13595,Charlottenburg-Wilmersdorf,22.6,20.2,24
2025-05-02,13595,Charlottenburg-Wilmersdorf,24.4,17.8,24
2025-05-02,13597,Charlottenburg-Wilmersdorf,18.3,20.9,22
2025-05-02,13597,Charlottenburg-Wilmersdorf,23.5,24.3,27
2025-05-02,13599,Charlottenburg-Wilmersdorf,21.6,15.5,21
2025-05-02,13599,Charlottenburg-Wilmersdorf,23.6,17.7,24
2025-05-02,13599,Charlottenburg-Wilmersdorf,20.0,17.8,21
2025-05-02,13627,Charlottenburg-Wilmersdorf,33.1,21.3,31
2025-05-02,13627,Charlottenburg-Wilmersdorf,28.1,21.5,28
2025-05-02,13627,Charlottenburg-Wilmersdorf,29.5,17.1,27
2025-05-02,13629,Charlottenburg-Wilmersdorf,31.4,17.2,28
2025-05-02,13629,Charlottenburg-Wilmersdorf,26.5,24.3,29
2025-05-02,13629,Charlottenburg-Wilmersdorf,19.5,22.6,23
2025-05-02,14050,Charlottenburg-Wilmersdorf,27.1,24.3,29
2025-05-02,14050,Charlottenburg-Wilmersdorf,28.0,23.3,29
2025-05-02,14052,Charlottenburg-Wilmersdorf,30.7,19.0,29
2025-05-02,14052,Charlottenburg-Wilmersdorf,25.3,16.2,24
2025-05-02,14053,Charlottenburg-Wilmersdorf,20.2,21.3,23
2025-05-02,14193,Charlottenburg-Wilmersdorf,22.8,18.5,24
2025-05-02,14193,Charlottenburg-Wilmersdorf,24.2,19.3,25
2025-05-02,14193,Charlottenburg-Wilmersdorf,29.0,19.3,28
2025-05-02,14057,Charlottenburg-Wilmersdorf,27.7,24.4,29
2025-05-02,14059,Charlottenburg-Wilmersdorf,24.1,15.7,23
2025-05-02,14089,Charlottenburg-Wilmersdorf,34.8,16.9,30
2025-05-02,14089,Charlottenburg-Wilmersdorf,28.3,21.1,28
2025-05-02,14089,Charlottenburg-Wilmersdorf,22.0,23.8,26
2025-05-02,14109,Spandau,19.7,24.2,24
2025-05-02,14109,Spandau,20.6,20.6,23
2025-05-02,14129,Charlottenburg-Wilmersdorf,22.2,15.3,22
2025-05-02,14129,Charlottenburg-Wilmersdorf,20.7,18.6,22
2025-05-02,14129,Charlottenburg-Wilmersdorf,21.2,24.2,25
2025-05-02,14163,Steglitz-Zehlendorf,22.8,20.0,24
2025-05-02,14165,Steglitz-Zehlendorf,20.9,22.3,24
2025-05-02,14167,Steglitz-Zehlendorf,33.2,17.7,30
2025-05-02,14169,Charlottenburg-Wilmersdorf,19.4,15.3,20
2025-05-02,14169,Charlottenburg-Wilmersdorf,26.9,20.8,27
2025-05-02,14193,Charlottenburg-Wilmersdorf,25.0,23.3,27
2025-05-02,14193,Charlottenburg-Wilmersdorf,34.7,24.9,34
2025-05-02,14193,Charlottenburg-Wilmersdorf,19.9,23.5,24
2025-05-02,14195,Charlottenburg-Wilmersdorf,24.8,20.5,26
2025-05-02,14195,Charlottenburg-Wilmersdorf,34.5,21.1,32
2025-05-02,14197,Charlottenburg-Wilmersdorf,32.7,23.2,32
2025-05-02,14197,Charlottenburg-Wilmersdorf,31.9,15.2,28
2025-05-02,14197,Charlottenburg-Wilmersdorf,22.4,24.5,26
2025-05-02,14199,Charlottenburg-Wilmersdorf,20.9,20.3,23
2025-05-02,14199,Charlottenburg-Wilmersdorf,29.4,24.5,31
2025-05-02,12439,Treptow-Köpenick,33.8,22.6,32
2025-05-02,14055,Charlottenburg-Wilmersdorf,27.5,16.5,25
2025-05-02,14055,Charlottenburg-Wilmersdorf,27.7,16.7,26
2025-05-02,15537,Treptow-Köpenick,22.8,18.5,23
2025-05-02,15566,Treptow-Köpenick,31.1,17.6,28
2025-05-02,15569,Treptow-Köpenick,21.2,19.4,23
2025-05-03,10115,Mitte,16.5,21.0,21
2025-05-03,10117,Friedrichshain-Kreuzberg,17.7,19.4,21
2025-05-03,10117,Friedrichshain-Kreuzberg,18.6,15.6,19
2025-05-03,10119,Mitte,15.5,24.8,22
2025-05-03,10119,Mitte,14.0,19.3,18
2025-05-03,10178,Friedrichshain-Kreuzberg,19.9,23.5,24
2025-05-03,10178,Friedrichshain-Kreuzberg,16.0,15.7,18
2025-05-03,10178,Friedrichshain-Kreuzberg,19.5,23.1,24
2025-05-03,10179,Friedrichshain-Kreuzberg,14.4,16.7,17
2025-05-03,10179,Friedrichshain-Kreuzberg,18.3,21.8,22
2025-05-03,10243,Friedrichshain-Kreuzberg,18.9,21.6,23
2025-05-03,10243,Friedrichshain-Kreuzberg,13.2,24.1,20
2025-05-03,10245,Friedrichshain-Kreuzberg,16.6,18.2,19
2025-05-03,10245,Friedrichshain-Kreuzberg,14.2,16.1,17
2025-05-03,10245,Friedrichshain-Kreuzberg,13.4,23.6,20
2025-05-03,10247,Friedrichshain-Kreuzberg,24.4,18.3,24
2025-05-03,10247,Friedrichshain-Kreuzberg,16.4,17.3,19
2025-05-03,10247,Friedrichshain-Kreuzberg,22.2,19.9,24
2025-05-03,10249,Friedrichshain-Kreuzberg,15.6,16.5,18
2025-05-03,10249,Friedrichshain-Kreuzberg,20.7,18.0,22
2025-05-03,10249,Friedrichshain-Kreuzberg,21.6,18.9,23
2025-05-03,10315,Lichtenberg,19.7,17.8,21
2025-05-03,10315,Lichtenberg,18.2,19.5,21
2025-05-03,10317,Friedrichshain-Kreuzberg,17.5,18.8,20
2025-05-03,10317,Friedrichshain-Kreuzberg,16.8,22.7,22
2025-05-03,10317,Friedrichshain-Kreuzberg,23.7,24.2,27
2025-05-03,10318,Lichtenberg,22.5,16.0,22
2025-05-03,10318,Lichtenberg,24.1,23.2,27
2025-05-03,10318,Lichtenberg,14.1,24.3,21
2025-05-03,10319,Lichtenberg,21.3,21.9,24
2025-05-03,10319,Lichtenberg,23.8,25.0,27
2025-05-03,10365,Friedrichshain-Kreuzberg,14.8,18.4,18
2025-05-03,10365,Friedrichshain-Kreuzberg,13.4,23.3,20
2025-05-03,10367,Friedrichshain-Kreuzberg,21.4,21.7,24
2025-05-03,10367,Friedrichshain-Kreuzberg,19.4,18.2,21
2025-05-03,10367,Friedrichshain-Kreuzberg,22.6,22.0,25
2025-05-03,10369,Lichtenberg,14.3,20.1,19
2025-05-03,10369,Lichtenberg,22.1,16.9,22
2025-05-03,10405,Friedrichshain-Kreuzberg,15.0,16.7,18
2025-05-03,10405,Friedrichshain-Kreuzberg,14.5,22.1,20
2025-05-03,10405,Friedrichshain-Kreuzberg,14.6,22.1,20
2025-05-03,10407,Friedrichshain-Kreuzberg,22.3,20.3,24
2025-05-03,10407,Friedrichshain-Kreuzberg,20.5,20.0,23
2025-05-03,10407,Friedrichshain-Kreuzberg,18.8,16.8,20
2025-05-03,10409,Pankow,16.9,19.3,20
2025-05-03,10435,Mitte,23.0,23.7,26
2025-05-03,10435,Mitte,17.3,23.5,23
2025-05-03,10437,Mitte,22.3,21.6,25
2025-05-03,10437,Mitte,17.8,25.0,24
2025-05-03,10439,Mitte,17.1,23.9,23
2025-05-03,10439,Mitte,18.1,16.5,20
2025-05-03,10551,Mitte,16.2,19.0,20
2025-05-03,10553,Charlottenburg-Wilmersdorf,21.5,16.3,22
2025-05-03,10553,Charlottenburg-Wilmersdorf,18.6,19.7,21
2025-05-03,10555,Charlottenburg-Wilmersdorf,15.4,22.8,21
2025-05-03,10555,Charlottenburg-Wilmersdorf,23.3,16.6,23
2025-05-03,10557,Mitte,17.2,23.8,23
2025-05-03,10559,Mitte,19.1,20.7,22
2025-05-03,10585,Charlottenburg-Wilmersdorf,23.4,22.5,26
2025-05-03,10587,Charlottenburg-Wilmersdorf,20.0,15.5,20
2025-05-03,10587,Charlottenburg-Wilmersdorf,14.0,15.9,17
2025-05-03,10589,Charlottenburg-Wilmersdorf,23.8,21.2,25
2025-05-03,10589,Charlottenburg-Wilmersdorf,20.1,23.4,24
2025-05-03,10623,Charlottenburg-Wilmersdorf,16.6,23.7,22
2025-05-03,10623,Charlottenburg-Wilmersdorf,14.3,21.9,20
2025-05-03,10625,Charlottenburg-Wilmersdorf,22.0,17.0,22
2025-05-03,10627,Charlottenburg-Wilmersdorf,20.0,17.0,21
2025-05-03,10629,Charlottenburg-Wilmersdorf,18.9,23.8,24
2025-05-03,10707,Charlottenburg-Wilmersdorf,23.2,16.1,23
2025-05-03,10709,Charlottenburg-Wilmersdorf,22.0,21.9,25
2025-05-03,10711,Charlottenburg-Wilmersdorf,14.4,20.3,19
2025-05-03,10713,Charlottenburg-Wilmersdorf,16.3,19.2,20
2025-05-03,10715,Charlottenburg-Wilmersdorf,15.6,19.4,19
2025-05-03,10715,Charlottenburg-Wilmersdorf,21.5,24.5,26
2025-05-03,10717,Charlottenburg-Wilmersdorf,13.0,23.6,20
2025-05-03,10719,Charlottenburg-Wilmersdorf,19.4,23.6,24
2025-05-03,10777,Charlottenburg-Wilmersdorf,21.7,19.1,23
2025-05-03,10777,Charlottenburg-Wilmersdorf,23.0,16.1,22
2025-05-03,10779,Charlottenburg-Wilmersdorf,16.7,25.0,23
2025-05-03,10779,Charlottenburg-Wilmersdorf,22.4,16.5,22
2025-05-03,10781,Tempelhof-Schöneberg,13.9,20.2,19
2025-05-03,10783,Friedrichshain-Kreuzberg,22.7,17.6,23
2025-05-03,10783,Friedrichshain-Kreuzberg,14.1,20.1,19
2025-05-03,10785,Friedrichshain-Kreuzberg,17.3,18.0,20
2025-05-03,10785,Friedrichshain-Kreuzberg,22.1,24.0,26
2025-05-03,10785,Friedrichshain-Kreuzberg,14.4,24.7,21
2025-05-03,10787,Charlottenburg-Wilmersdorf,15.3,19.1,19
2025-05-03,10787,Charlottenburg-Wilmersdorf,21.2,15.7,21
2025-05-03,10787,Charlottenburg-Wilmersdorf,21.2,21.6,24
2025-05-03,10789,Charlottenburg-Wilmersdorf,20.2,18.8,22
2025-05-03,10789,Charlottenburg-Wilmersdorf,20.9,24.9,25
2025-05-03,10823,Tempelhof-Schöneberg,19.1,15.9,20
2025-05-03,10825,Charlottenburg-Wilmersdorf,15.6,16.2,18
2025-05-03,10825,Charlottenburg-Wilmersdorf,16.7,22.0,21
2025-05-03,10827,Tempelhof-Schöneberg,14.8,22.6,21
2025-05-03,10829,Tempelhof-Schöneberg,23.4,19.7,24
2025-05-03,10961,Friedrichshain-Kreuzberg,19.5,17.8,21
2025-05-03,10963,Friedrichshain-Kreuzberg,17.4,18.1,20
2025-05-03,10963,Friedrichshain-Kreuzberg,18.1,18.4,21
2025-05-03,10965,Friedrichshain-Kreuzberg,23.9,17.3,24
2025-05-03,10965,Friedrichshain-Kreuzberg,14.4,23.5,21
2025-05-03,10965,Friedrichshain-Kreuzberg,19.6,15.7,20
2025-05-03,10967,Friedrichshain-Kreuzberg,18.6,19.1,21
2025-05-03,10967,Friedrichshain-Kreuzberg,19.9,22.5,24
2025-05-03,10969,Friedrichshain-Kreuzberg,12.8,15.0,16
2025-05-03,10969,Friedrichshain-Kreuzberg,23.0,23.8,26
2025-05-03,10997,Friedrichshain-Kreuzberg,23.7,22.1,26
2025-05-03,10997,Friedrichshain-Kreuzberg,19.3,15.7,20
2025-05-03,10997,Friedrichshain-Kreuzberg,20.9,23.9,25
2025-05-03,10999,Friedrichshain-Kreuzberg,23.6,19.9,25
2025-05-03,10999,Friedrichshain-Kreuzberg,21.0,21.5,24
2025-05-03,10999,Friedrichshain-Kreuzberg,14.4,23.8,21
2025-05-03,10999,Friedrichshain-Kreuzberg,19.5,23.8,24
2025-05-03,12043,Neukölln,19.8,19.1,22
2025-05-03,12045,Neukölln,17.6,17.4,20
2025-05-03,12047,Friedrichshain-Kreuzberg,21.4,17.6,22
2025-05-03,12047,Friedrichshain-Kreuzberg,23.7,22.7,26
2025-05-03,12049,Neukölln,23.6,24.3,27
2025-05-03,12049,Neukölln,18.0,15.7,19
2025-05-03,12051,Neukölln,13.9,15.2,16
2025-05-03,12051,Neukölln,24.3,23.2,27
2025-05-03,12053,Neukölln,22.6,18.9,24
2025-05-03,12055,Neukölln,14.1,17.8,18
2025-05-03,12057,Neukölln,23.6,16.9,23
2025-05-03,12057,Neukölln,23.0,18.5,24
2025-05-03,12059,Friedrichshain-Kreuzberg,18.8,24.7,24
2025-05-03,12059,Friedrichshain-Kreuzberg,19.6,24.8,25
2025-05-03,12059,Friedrichshain-Kreuzberg,17.3,18.3,20
2025-05-03,12099,Neukölln,13.3,24.6,21
2025-05-03,12099,Neukölln,16.6,18.0,19
2025-05-03,12101,Friedrichshain-Kreuzberg,22.2,23.5,26
2025-05-03,12101,Friedrichshain-Kreuzberg,12.7,17.1,16
2025-05-03,12103,Tempelhof-Schöneberg,16.6,23.3,22
2025-05-03,12105,Steglitz-Zehlendorf,17.3,18.5,20
2025-05-03,12105,Steglitz-Zehlendorf,19.0,17.0,20
2025-05-03,12107,Neukölln,23.5,24.3,27
2025-05-03,12107,Neukölln,16.7,17.1,19
2025-05-03,12107,Neukölln,16.7,24.9,23
2025-05-03,12109,Neukölln,21.4,16.1,21
2025-05-03,12109,Neukölln,18.0,15.1,19
2025-05-03,12157,Steglitz-Zehlendorf,15.3,23.7,21
2025-05-03,12157,Steglitz-Zehlendorf,18.0,20.9,22
2025-05-03,12159,Charlottenburg-Wilmersdorf,14.3,19.2,19
2025-05-03,12159,Charlottenburg-Wilmersdorf,14.7,15.8,17
2025-05-03,12161,Charlottenburg-Wilmersdorf,18.5,20.7,22
2025-05-03,12161,Charlottenburg-Wilmersdorf,17.6,18.9,20
2025-05-03,12161,Charlottenburg-Wilmersdorf,23.5,19.8,25
2025-05-03,12163,Steglitz-Zehlendorf,16.9,21.3,21
2025-05-03,12163,Steglitz-Zehlendorf,19.5,21.4,23
2025-05-03,12165,Steglitz-Zehlendorf,20.1,24.6,25
2025-05-03,12167,Steglitz-Zehlendorf,12.8,21.6,19
2025-05-03,12169,Steglitz-Zehlendorf,20.5,18.4,22
2025-05-03,12169,Steglitz-Zehlendorf,14.7,18.3,18
2025-05-03,12203,Steglitz-Zehlendorf,24.0,19.8,25
2025-05-03,12205,Steglitz-Zehlendorf,14.4,17.6,18
2025-05-03,12207,Steglitz-Zehlendorf,17.5,18.8,20
2025-05-03,12209,Steglitz-Zehlendorf,13.6,23.4,20
2025-05-03,12209,Steglitz-Zehlendorf,24.5,23.6,27
2025-05-03,12247,Steglitz-Zehlendorf,18.6,21.3,22
2025-05-03,12247,Steglitz-Zehlendorf,19.7,20.8,23
2025-05-03,12249,Steglitz-Zehlendorf,13.4,19.3,18
2025-05-03,12249,Steglitz-Zehlendorf,21.5,21.4,24
2025-05-03,12277,Steglitz-Zehlendorf,15.1,23.1,21
2025-05-03,12277,Steglitz-Zehlendorf,23.3,22.4,26
2025-05-03,12279,Steglitz-Zehlendorf,15.0,15.4,17
2025-05-03,12279,Steglitz-Zehlendorf,14.9,22.3,20
2025-05-03,12305,Neukölln,13.0,22.2,19
2025-05-03,12305,Neukölln,18.2,16.0,19
2025-05-03,12307,Tempelhof-Schöneberg,19.3,16.5,20
2025-05-03,12309,Tempelhof-Schöneberg,13.4,22.9,20
2025-05-03,12347,Neukölln,21.8,20.6,24
2025-05-03,12347,Neukölln,18.0,23.2,23
2025-05-03,12349,Neukölln,18.8,16.8,20
2025-05-03,12349,Neukölln,17.8,15.3,19
2025-05-03,12351,Neukölln,17.4,16.6,19
2025-05-03,12353,Neukölln,19.3,19.5,22
2025-05-03,12355,Neukölln,14.4,20.2,19
2025-05-03,12355,Neukölln,14.8,23.6,21
